Activity Period,Operating Airline,Passenger Count
201207,Alaska Airlines,38374
201207,Alaska Airlines,6215
201207,Alaska Airlines,6309
201207,All Nippon Airways,7969
201207,All Nippon Airways,5769
201207,American Airlines,146752
201207,American Airlines,139782
201207,Asiana Airlines,8804
201207,Asiana Airlines,8416
201207,British Airways,19943
201207,British Airways,17471
201207,Cathay Pacific,19599
201207,Cathay Pacific,17580
201207,China Airlines,10970
201207,China Airlines,9839
201207,Delta Air Lines,161282
201207,Delta Air Lines,157143
201207,Delta Air Lines,6444
201207,Delta Air Lines,5069
201207,EVA Airways,16050
201207,EVA Airways,12955
201207,Emirates,9981
201207,Emirates,10267
201207,Frontier Airlines,18697
201207,Frontier Airlines,18659
201207,Hawaiian Airlines,8029
201207,Hawaiian Airlines,8387
201207,Horizon Air,5276
201207,Horizon Air,6090
201207,Japan Airlines,7381
201207,Japan Airlines,5588
201207,JetBlue Airways,48784
201207,JetBlue Airways,48737
201207,KLM Royal Dutch Airlines,12568
201207,KLM Royal Dutch Airlines,11708
201207,Korean Air Lines,8500
201207,Korean Air Lines,7895
201207,LAN Peru,2736
201207,LAN Peru,2440
201207,Lufthansa German Airlines,26065
201207,Lufthansa German Airlines,24269
201207,Philippine Airlines,11610
201207,Philippine Airlines,9376
201207,Singapore Airlines,16085
201207,Singapore Airlines,15666
201207,SkyWest Airlines,28984
201207,SkyWest Airlines,28676
201207,SkyWest Airlines,21630
201207,SkyWest Airlines,20535
201207,SkyWest Airlines,127688
201207,SkyWest Airlines,126325
201207,SkyWest Airlines,2596
201207,SkyWest Airlines,10164
201207,SkyWest Airlines,12537
201207,Southwest Airlines,136032
201207,Southwest Airlines,132597
201207,Southwest Airlines,141
201207,Sun Country Airlines,5677
201207,Sun Country Airlines,5528
201207,Swiss International,6733
201207,Swiss International,6397
201207,TACA,6481
201207,TACA,6838
201207,US Airways,77148
201207,US Airways,75450
201207,United Airlines,146687
201207,United Airlines,144951
201207,United Airlines - Pre 07/01/2013,47765
201207,United Airlines - Pre 07/01/2013,53838
201207,United Airlines - Pre 07/01/2013,28232
201207,United Airlines - Pre 07/01/2013,26578
201207,United Airlines - Pre 07/01/2013,23026
201207,United Airlines - Pre 07/01/2013,22678
201207,United Airlines - Pre 07/01/2013,174
201207,United Airlines - Pre 07/01/2013,409257
201207,United Airlines - Pre 07/01/2013,404310
201207,United Airlines - Pre 07/01/2013,3307
201207,United Airlines - Pre 07/01/2013,79216
201207,United Airlines - Pre 07/01/2013,67505
201207,United Airlines - Pre 07/01/2013,654
201207,United Airlines - Pre 07/01/2013,8479
201207,United Airlines - Pre 07/01/2013,9059
201207,United Airlines - Pre 07/01/2013,594
201207,United Airlines - Pre 07/01/2013,20256
201207,United Airlines - Pre 07/01/2013,18977
201207,United Airlines - Pre 07/01/2013,114
201207,United Airlines - Pre 07/01/2013,34210
201207,United Airlines - Pre 07/01/2013,31163
201207,United Airlines - Pre 07/01/2013,659
201207,United Airlines - Pre 07/01/2013,25296
201207,United Airlines - Pre 07/01/2013,24868
201207,Virgin America,172826
201207,Virgin America,170753
201207,Virgin America,7147
201207,Virgin America,6830
201207,Virgin Atlantic,14040
201207,Virgin Atlantic,12285
201207,WestJet Airlines,8219
201207,WestJet Airlines,8251
201207,XL Airways France,3182
201207,XL Airways France,1771
201208,Aeromexico,3307
201208,Aeromexico,2818
201208,Air Berlin,3473
201208,Air Berlin,3425
201208,Air Canada,20096
201208,Air Canada,20110
201208,Air Canada,13965
201208,Air Canada,13976
201208,Air China,7975
201208,Air China,7653
201208,Air France,21521
201208,Air France,21169
201208,Air New Zealand,7440
201208,Air New Zealand,6391
201208,AirTran Airways,20875
201208,AirTran Airways,20886
201208,Alaska Airlines,40881
201208,Alaska Airlines,40069
201208,Alaska Airlines,6349
201208,Alaska Airlines,6065
201208,All Nippon Airways,7943
201208,All Nippon Airways,7025
201208,American Airlines,141531
201208,American Airlines,144294
201208,Asiana Airlines,8778
201208,Asiana Airlines,8400
201208,British Airways,19324
201208,British Airways,19569
201208,Cathay Pacific,20362
201208,Cathay Pacific,17088
201208,China Airlines,11231
201208,China Airlines,9834
201208,Delta Air Lines,154300
201208,Delta Air Lines,156582
201208,Delta Air Lines,6392
201208,Delta Air Lines,6118
201208,EVA Airways,16094
201208,EVA Airways,12516
201208,Emirates,10066
201208,Emirates,9720
201208,Frontier Airlines,20010
201208,Frontier Airlines,20222
201208,Hawaiian Airlines,8508
201208,Hawaiian Airlines,8092
201208,Horizon Air,6039
201208,Horizon Air,6145
201208,Japan Airlines,7444
201208,Japan Airlines,6206
201208,JetBlue Airways,48467
201208,JetBlue Airways,49205
201208,KLM Royal Dutch Airlines,12278
201208,KLM Royal Dutch Airlines,12277
201208,Korean Air Lines,8527
201208,Korean Air Lines,8028
201208,LAN Peru,2766
201208,LAN Peru,2360
201208,Lufthansa German Airlines,24858
201208,Lufthansa German Airlines,24224
201208,Philippine Airlines,10643
201208,Philippine Airlines,5253
201208,Servisair,115
201208,Servisair,71
201208,Singapore Airlines,16282
201208,Singapore Airlines,15269
201208,SkyWest Airlines,29660
201208,SkyWest Airlines,29715
201208,SkyWest Airlines,22846
201208,SkyWest Airlines,22497
201208,SkyWest Airlines,130663
201208,SkyWest Airlines,130906
201208,SkyWest Airlines,2901
201208,SkyWest Airlines,10009
201208,SkyWest Airlines,12728
201208,Southwest Airlines,142782
201208,Southwest Airlines,142195
201208,Southwest Airlines,119
201208,Sun Country Airlines,5939
201208,Sun Country Airlines,6100
201208,Swiss International,6601
201208,Swiss International,6572
201208,TACA,7519
201208,TACA,5567
201208,US Airways,74201
201208,US Airways,75262
201208,United Airlines,170203
201208,United Airlines,169519
201208,United Airlines - Pre 07/01/2013,45277
201208,United Airlines - Pre 07/01/2013,53587
201208,United Airlines - Pre 07/01/2013,21626
201208,United Airlines - Pre 07/01/2013,20661
201208,United Airlines - Pre 07/01/2013,22445
201208,United Airlines - Pre 07/01/2013,22296
201208,United Airlines - Pre 07/01/2013,188
201208,United Airlines - Pre 07/01/2013,404838
201208,United Airlines - Pre 07/01/2013,402963
201208,United Airlines - Pre 07/01/2013,3568
201208,United Airlines - Pre 07/01/2013,79841
201208,United Airlines - Pre 07/01/2013,75983
201208,United Airlines - Pre 07/01/2013,1228
201208,United Airlines - Pre 07/01/2013,9855
201208,United Airlines - Pre 07/01/2013,8020
201208,United Airlines - Pre 07/01/2013,507
201208,United Airlines - Pre 07/01/2013,21308
201208,United Airlines - Pre 07/01/2013,21661
201208,United Airlines - Pre 07/01/2013,107
201208,United Airlines - Pre 07/01/2013,32271
201208,United Airlines - Pre 07/01/2013,32354
201208,United Airlines - Pre 07/01/2013,436
201208,United Airlines - Pre 07/01/2013,22714
201208,United Airlines - Pre 07/01/2013,21592
201208,Virgin America,183011
201208,Virgin America,184225
201208,Virgin America,6166
201208,Virgin America,5385
201208,Virgin Atlantic,13909
201208,Virgin Atlantic,13747
201208,WestJet Airlines,8053
201208,WestJet Airlines,7979
201208,XL Airways France,2436
201208,XL Airways France,2575
201209,Aeromexico,2537
201209,Aeromexico,2574
201209,Air Berlin,2515
201209,Air Berlin,2362
201209,Air Canada,17109
201209,Air Canada,17087
201209,Air Canada,11889
201209,Air Canada,11874
201209,Air China,7356
201209,Air China,6999
201209,Air France,21181
201209,Air France,21274
201209,Air New Zealand,7704
201209,Air New Zealand,7181
201209,AirTran Airways,13200
201209,AirTran Airways,12817
201209,Alaska Airlines,37417
201209,Alaska Airlines,36477
201209,Alaska Airlines,5197
201209,Alaska Airlines,5465
201209,All Nippon Airways,7230
201209,All Nippon Airways,7013
201209,American Airlines,123554
201209,American Airlines,123959
201209,Asiana Airlines,8217
201209,Asiana Airlines,6612
201209,British Airways,18977
201209,British Airways,19466
201209,Cathay Pacific,18554
201209,Cathay Pacific,15823
201209,China Airlines,8433
201209,China Airlines,7582
201209,Delta Air Lines,121664
201209,Delta Air Lines,124116
201209,Delta Air Lines,6052
201209,Delta Air Lines,4446
201209,EVA Airways,10252
201209,EVA Airways,10514
201209,Emirates,9308
201209,Emirates,7657
201209,Frontier Airlines,18632
201209,Frontier Airlines,18404
201209,Hawaiian Airlines,7567
201209,Hawaiian Airlines,7160
201209,Horizon Air,5027
201209,Horizon Air,5530
201209,Japan Airlines,6399
201209,Japan Airlines,5953
201209,JetBlue Airways,40960
201209,JetBlue Airways,42429
201209,KLM Royal Dutch Airlines,11932
201209,KLM Royal Dutch Airlines,11729
201209,Korean Air Lines,6834
201209,Korean Air Lines,6281
201209,LAN Peru,2590
201209,LAN Peru,2426
201209,Lufthansa German Airlines,22741
201209,Lufthansa German Airlines,22412
201209,Philippine Airlines,5574
201209,Philippine Airlines,4887
201209,Singapore Airlines,15133
201209,Singapore Airlines,13863
201209,SkyWest Airlines,91413
201209,SkyWest Airlines,88807
201209,SkyWest Airlines,22049
201209,SkyWest Airlines,20987
201209,SkyWest Airlines,47654
201209,SkyWest Airlines,50509
201209,SkyWest Airlines,2451
201209,SkyWest Airlines,2324
201209,SkyWest Airlines,8737
201209,SkyWest Airlines,8762
201209,Southwest Airlines,124771
201209,Southwest Airlines,123246
201209,Southwest Airlines,35
201209,Sun Country Airlines,4009
201209,Sun Country Airlines,4190
201209,Swiss International,6434
201209,Swiss International,6331
201209,TACA,4835
201209,TACA,4356
201209,US Airways,64526
201209,US Airways,64435
201209,United Airlines,185621
201209,United Airlines,191490
201209,United Airlines - Pre 07/01/2013,38497
201209,United Airlines - Pre 07/01/2013,40419
201209,United Airlines - Pre 07/01/2013,18925
201209,United Airlines - Pre 07/01/2013,18206
201209,United Airlines - Pre 07/01/2013,587
201209,United Airlines - Pre 07/01/2013,359585
201209,United Airlines - Pre 07/01/2013,345906
201209,United Airlines - Pre 07/01/2013,11162
201209,United Airlines - Pre 07/01/2013,75296
201209,United Airlines - Pre 07/01/2013,66078
201209,United Airlines - Pre 07/01/2013,10615
201209,United Airlines - Pre 07/01/2013,9455
201209,United Airlines - Pre 07/01/2013,17749
201209,United Airlines - Pre 07/01/2013,17544
201209,United Airlines - Pre 07/01/2013,195
201209,United Airlines - Pre 07/01/2013,32102
201209,United Airlines - Pre 07/01/2013,32609
201209,United Airlines - Pre 07/01/2013,13812
201209,United Airlines - Pre 07/01/2013,14688
201209,Virgin America,162153
201209,Virgin America,163442
201209,Virgin America,2925
201209,Virgin America,2708
201209,Virgin Atlantic,13767
201209,Virgin Atlantic,13988
201209,WestJet Airlines,6667
201209,WestJet Airlines,7011
201209,XL Airways France,260
201209,XL Airways France,949
201210,Aeromexico,3320
201210,Aeromexico,3835
201210,Air Berlin,1188
201210,Air Berlin,1487
201210,Air Canada,13909
201210,Air Canada,13801
201210,Air Canada,9666
201210,Air Canada,9591
201210,Air China,7066
201210,Air China,7425
201210,Air France,12365
201210,Air France,12366
201210,Air New Zealand,6477
201210,Air New Zealand,9328
201210,AirTran Airways,12400
201210,AirTran Airways,12596
201210,Alaska Airlines,2451
201210,Alaska Airlines,3072
201210,Alaska Airlines,33901
201210,Alaska Airlines,33478
201210,Alaska Airlines,5561
201210,Alaska Airlines,6069
201210,All Nippon Airways,6931
201210,All Nippon Airways,6761
201210,American Airlines,128605
201210,American Airlines,128225
201210,Asiana Airlines,7153
201210,Asiana Airlines,8616
201210,British Airways,19106
201210,British Airways,19542
201210,Cathay Pacific,16146
201210,Cathay Pacific,19662
201210,China Airlines,7681
201210,China Airlines,9513
201210,Delta Air Lines,125647
201210,Delta Air Lines,130184
201210,Delta Air Lines,4959
201210,Delta Air Lines,5495
201210,EVA Airways,10085
201210,EVA Airways,11906
201210,Emirates,7320
201210,Emirates,9702
201210,Frontier Airlines,19427
201210,Frontier Airlines,19292
201210,Hawaiian Airlines,8351
201210,Hawaiian Airlines,8602
201210,Horizon Air,5348
201210,Horizon Air,5722
201210,Japan Airlines,5493
201210,Japan Airlines,5697
201210,JetBlue Airways,43301
201210,JetBlue Airways,43318
201210,KLM Royal Dutch Airlines,11559
201210,KLM Royal Dutch Airlines,10990
201210,Korean Air Lines,6123
201210,Korean Air Lines,7096
201210,LAN Peru,3378
201210,LAN Peru,3147
201210,Lufthansa German Airlines,24592
201210,Lufthansa German Airlines,22590
201210,Philippine Airlines,6074
201210,Philippine Airlines,7262
201210,Servisair,57
201210,Servisair,57
201210,Singapore Airlines,13613
201210,Singapore Airlines,16440
201210,SkyWest Airlines,100493
201210,SkyWest Airlines,98322
201210,SkyWest Airlines,25084
201210,SkyWest Airlines,25393
201210,SkyWest Airlines,49424
201210,SkyWest Airlines,51773
201210,SkyWest Airlines,2636
201211,British Airways,14982
201210,SkyWest Airlines,1182
201210,SkyWest Airlines,3754
201210,SkyWest Airlines,9197
201210,SkyWest Airlines,8324
201210,Southwest Airlines,136201
201210,Southwest Airlines,133826
201210,Southwest Airlines,318
201210,Sun Country Airlines,3449
201210,Sun Country Airlines,3535
201210,Swiss International,6509
201210,Swiss International,6209
201210,TACA,4144
201210,TACA,4819
201210,US Airways,69067
201210,US Airways,68088
201210,United Airlines,218215
201210,United Airlines,218261
201210,United Airlines - Pre 07/01/2013,42151
201210,United Airlines - Pre 07/01/2013,42936
201210,United Airlines - Pre 07/01/2013,16615
201210,United Airlines - Pre 07/01/2013,16510
201210,United Airlines - Pre 07/01/2013,1134
201210,United Airlines - Pre 07/01/2013,316080
201210,United Airlines - Pre 07/01/2013,313710
201210,United Airlines - Pre 07/01/2013,2370
201210,United Airlines - Pre 07/01/2013,68666
201210,United Airlines - Pre 07/01/2013,75847
201210,United Airlines - Pre 07/01/2013,6385
201210,United Airlines - Pre 07/01/2013,10357
201210,United Airlines - Pre 07/01/2013,12301
201210,United Airlines - Pre 07/01/2013,11411
201210,United Airlines - Pre 07/01/2013,841
201210,United Airlines - Pre 07/01/2013,29254
201210,United Airlines - Pre 07/01/2013,26653
201210,United Airlines - Pre 07/01/2013,17657
201210,United Airlines - Pre 07/01/2013,20027
201210,Virgin America,159694
201210,Virgin America,158349
201210,Virgin America,4010
201210,Virgin America,3850
201210,Virgin Atlantic,11910
201210,Virgin Atlantic,12541
201210,WestJet Airlines,6634
201210,WestJet Airlines,6751
201211,Aeromexico,3668
201211,Aeromexico,2876
201211,Air Canada,10820
201211,Air Canada,10289
201211,Air Canada,7836
201211,Air Canada,7450
201211,Air China,7075
201211,Air China,7085
201211,Air France,7774
201211,Air France,7899
201211,Air New Zealand,7202
201211,Air New Zealand,7761
201211,AirTran Airways,9862
201211,AirTran Airways,10032
201211,Alaska Airlines,2417
201211,Alaska Airlines,6790
201211,Alaska Airlines,37356
201211,Alaska Airlines,27946
201211,Alaska Airlines,6046
201211,Alaska Airlines,138
201211,Alaska Airlines,6391
201211,All Nippon Airways,6675
201211,All Nippon Airways,6670
201211,American Airlines,120389
201211,American Airlines,121568
201211,Asiana Airlines,7555
201211,Asiana Airlines,7725
201211,British Airways,15748
201211,Cathay Pacific,17839
201211,Cathay Pacific,18823
201211,China Airlines,8787
201211,China Airlines,10015
201211,Delta Air Lines,108754
201211,Delta Air Lines,104710
201211,Delta Air Lines,3717
201211,Delta Air Lines,3849
201211,EVA Airways,12295
201211,EVA Airways,13534
201211,Emirates,8305
201211,Emirates,10043
201211,Frontier Airlines,18687
201211,Frontier Airlines,18257
201211,Hawaiian Airlines,8100
201211,Hawaiian Airlines,8215
201211,Horizon Air,5252
201211,Horizon Air,5365
201211,Japan Airlines,5556
201211,Japan Airlines,5534
201211,JetBlue Airways,41245
201211,JetBlue Airways,41946
201211,KLM Royal Dutch Airlines,5657
201211,KLM Royal Dutch Airlines,5535
201211,Korean Air Lines,5712
201211,Korean Air Lines,6445
201211,LAN Peru,2982
201211,LAN Peru,3023
201211,Lufthansa German Airlines,20541
201211,Lufthansa German Airlines,20217
201211,Philippine Airlines,7185
201211,Philippine Airlines,7960
201211,Singapore Airlines,13923
201211,Singapore Airlines,15108
201211,SkyWest Airlines,91557
201211,SkyWest Airlines,89040
201211,SkyWest Airlines,23765
201211,SkyWest Airlines,23677
201211,SkyWest Airlines,43068
201211,SkyWest Airlines,44528
201211,SkyWest Airlines,1322
201211,SkyWest Airlines,1165
201211,SkyWest Airlines,2534
201211,SkyWest Airlines,7850
201211,SkyWest Airlines,7313
201211,Southwest Airlines,131385
201211,Southwest Airlines,130622
201211,Southwest Airlines,411
201211,Sun Country Airlines,3893
201211,Sun Country Airlines,3789
201211,Swiss International,5521
201211,Swiss International,5044
201211,TACA,4613
201211,TACA,5474
201211,US Airways,66984
201211,US Airways,66682
201211,United Airlines,214589
201211,United Airlines,216903
201211,United Airlines - Pre 07/01/2013,34639
201211,United Airlines - Pre 07/01/2013,42092
201211,United Airlines - Pre 07/01/2013,14011
201211,United Airlines - Pre 07/01/2013,14175
